conversation_hash,language,code_index,error_line,error_character,error_id,error_message
b612bfbc9c47bbacb09d1cbe21b4a94f,csharp,3,5,5,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
b8582daa2b56d7b2b2147d57fa75ccc3,csharp,2,3,5,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
bd93bf98d52321f9d2078c2baa8aa908,csharp,0,5,5,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
be2e9cd38152e2b9b3a8132197b84bed,csharp,2,5,5,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
be2e9cd38152e2b9b3a8132197b84bed,csharp,2,22,5,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
c09840727ed2b224db03af255d89ac12,csharp,0,3,5,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
c09840727ed2b224db03af255d89ac12,csharp,0,4,5,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
c09840727ed2b224db03af255d89ac12,csharp,0,11,9,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
c09840727ed2b224db03af255d89ac12,csharp,0,15,9,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
c09840727ed2b224db03af255d89ac12,csharp,0,18,5,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
c09840727ed2b224db03af255d89ac12,csharp,0,20,5,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
c09840727ed2b224db03af255d89ac12,csharp,0,22,5,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
c09840727ed2b224db03af255d89ac12,csharp,0,23,5,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
c09840727ed2b224db03af255d89ac12,csharp,0,25,5,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
c09840727ed2b224db03af255d89ac12,csharp,5,21,17,files.csharp.rules.dotnet.security.audit.misconfigured-lockout-option,A misconfigured lockout mechanism allows an attacker to execute brute-force attacks. Account lockout must be correctly configured and enabled to prevent these attacks.
c47de9ffd8992172bb4da7f00e79ef10,csharp,2,11,52,files.csharp.rules.lang.security.sqli.csharp-sqli,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements instead. You can obtain a PreparedStatement using 'SqlCommand' and 'SqlParameter'.
c9e948ed280a939330eb9e1f4c6e3e82,csharp,3,5,5,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
cadb04ef2acdb05bb1cde016bd5d2140,csharp,1,11,5,files.csharp.rules.lang.security.injections.os-command-injection,"The software constructs all or part of an OS command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component."
cadb04ef2acdb05bb1cde016bd5d2140,csharp,3,11,5,files.csharp.rules.lang.security.injections.os-command-injection,"The software constructs all or part of an OS command using externally-influenced input from an upstream component, but it does not neutralize or incorrectly neutralizes special elements that could modify the intended OS command when it is sent to a downstream component."
cb58cb3ebe98013b5425c22d1abbc3a2,csharp,19,18,6,files.csharp.rules.dotnet.security.mvc-missing-antiforgery,BookTaxi is a state-changing MVC method that does not validate the antiforgery token or do strict content-type checking. State-changing controller methods should either enforce antiforgery tokens or do strict content-type checking to prevent simple HTTP request types from bypassing CORS preflight controls.
cb58cb3ebe98013b5425c22d1abbc3a2,csharp,21,16,6,files.csharp.rules.dotnet.security.mvc-missing-antiforgery,AddDriver is a state-changing MVC method that does not validate the antiforgery token or do strict content-type checking. State-changing controller methods should either enforce antiforgery tokens or do strict content-type checking to prevent simple HTTP request types from bypassing CORS preflight controls.
cb58cb3ebe98013b5425c22d1abbc3a2,csharp,24,16,6,files.csharp.rules.dotnet.security.mvc-missing-antiforgery,AddPassenger is a state-changing MVC method that does not validate the antiforgery token or do strict content-type checking. State-changing controller methods should either enforce antiforgery tokens or do strict content-type checking to prevent simple HTTP request types from bypassing CORS preflight controls.
cb58cb3ebe98013b5425c22d1abbc3a2,csharp,27,16,6,files.csharp.rules.dotnet.security.mvc-missing-antiforgery,StartTrip is a state-changing MVC method that does not validate the antiforgery token or do strict content-type checking. State-changing controller methods should either enforce antiforgery tokens or do strict content-type checking to prevent simple HTTP request types from bypassing CORS preflight controls.
ccffa8cd371f70023fec036d7214d4c9,csharp,19,20,9,files.csharp.rules.lang.security.http.http-listener-wildcard-bindings,"The top level wildcard bindings http://+:8080/myapp/ leaves your application open to security vulnerabilities and give attackers more control over where traffic is routed. If you must use wildcards, consider using subdomain wildcard binding. For example, you can use ""*.asdf.gov"" if you own all of ""asdf.gov""."
ccffa8cd371f70023fec036d7214d4c9,csharp,21,21,9,files.csharp.rules.lang.security.http.http-listener-wildcard-bindings,"The top level wildcard bindings http://+:8080/myapp/ leaves your application open to security vulnerabilities and give attackers more control over where traffic is routed. If you must use wildcards, consider using subdomain wildcard binding. For example, you can use ""*.asdf.gov"" if you own all of ""asdf.gov""."
cf1db5ba689d9720e485a8f49787d124,csharp,2,6,9,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
cf5adeb160bbfe95d68bb98193e43f45,csharp,1,21,13,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
cf5adeb160bbfe95d68bb98193e43f45,csharp,1,28,17,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
cf5adeb160bbfe95d68bb98193e43f45,csharp,1,33,17,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
cf5adeb160bbfe95d68bb98193e43f45,csharp,1,36,13,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
cf5adeb160bbfe95d68bb98193e43f45,csharp,1,38,13,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
d62ff1e98a4462c9ef071d78a016b807,csharp,0,6,5,files.csharp.rules.dotnet.security.audit.ldap-injection,LDAP queries are constructed dynamically on user-controlled input. This vulnerability in code could lead to an arbitrary LDAP query execution.
d64ebce1520d13ff3d1c50785d60dbfc,csharp,0,24,49,files.csharp.rules.lang.security.sqli.csharp-sqli,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements instead. You can obtain a PreparedStatement using 'SqlCommand' and 'SqlParameter'.
d64ebce1520d13ff3d1c50785d60dbfc,csharp,0,30,49,files.csharp.rules.lang.security.sqli.csharp-sqli,Detected a formatted string in a SQL statement. This could lead to SQL injection if variables in the SQL statement are not properly sanitized. Use a prepared statements instead. You can obtain a PreparedStatement using 'SqlCommand' and 'SqlParameter'.
d80454e27b22254ee283a618c27a63ae,csharp,1,5,9,files.csharp.rules.lang.security.missing-hsts-header,"The HSTS HTTP response security header is missing, allowing interaction and communication to be sent over the insecure HTTP protocol."
db58e245f14d3de9dad2ccc16b47a4d7,csharp,1,3,1,files.csharp.rules.dotnet.security.audit.missing-or-broken-authorization,"Anonymous access shouldn't be allowed unless explicit by design. Access control checks are missing and potentially can be bypassed. This finding violates the principle of least privilege or deny by default, where access should only be permitted for a specific set of roles or conforms to a custom policy or users."
